Age,Gender,Income_Group,Average_Basket_Value,Discount_Available,Loyalty_Category,Month,Preferred_Item_Type_Breads,Preferred_Item_Type_Breakfast,Preferred_Item_Type_Canned,Preferred_Item_Type_Dairy,Preferred_Item_Type_Frozen Foods,Preferred_Item_Type_Fruits and Vegetables,Preferred_Item_Type_Hard Drinks,Preferred_Item_Type_Health and Hygiene,Preferred_Item_Type_Household,Preferred_Item_Type_Meat,Preferred_Item_Type_Others,Preferred_Item_Type_Seafood,Preferred_Item_Type_Snack Foods,Preferred_Item_Type_Soft Drinks,Preferred_Item_Type_Starchy Foods,Cluster
1.2100677053901916,0,2,0.08534381711116228,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.6887648635266633,1,2,-0.5175628168212629,0,2,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0.7539277187596044,0,1,-1.2835240727743795,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-1.266120793461568,1,2,-0.3185253335186225,0,2,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.6887648635266633,1,2,0.2549539214040519,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.42811344259489914,0,1,-0.9484962060030616,0,1,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0.0371363111972529,0,2,-0.00043548515587810057,0,3,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-0.6796550963650986,0,2,0.3412432917853341,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.09318939926862918,0,2,0.10772403515411415,1,2,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0.16746202166313498,1,1,-0.7763231304321948,0,1,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0.8842534292254864,1,3,1.803574958704314,0,3,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
-0.6796550963650986,0,3,0.8130915397005765,0,3,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
-0.8751436620639217,1,1,-1.1568813520999364,1,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.48416653066627546,1,2,0.24071972488782578,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0.5584391530607813,0,2,-0.15329750304260223,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0.8190905739925455,1,2,0.5851720977899167,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.42811344259489914,0,1,-0.6712258424674601,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.3629505873619581,1,3,1.4088256777519237,0,3,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
-0.9403065172968628,1,1,-0.6578810892753209,0,1,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.15835225450157023,1,2,0.4099733566445137,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.6144922411321575,0,2,-0.3964630028673107,0,2,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.7539277187596044,1,3,1.7465350223590284,1,3,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
0.16746202166313498,0,2,0.32986617742647817,1,2,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-0.9403065172968628,1,3,1.3169583532467517,1,3,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
-1.4616093591603911,1,2,-0.4441776440847962,1,2,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
-0.7448179515980397,0,1,-1.3143343420059355,1,1,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.4932762978278402,0,2,0.5028493986445868,0,2,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1.1449048501572507,0,2,0.45957204128517487,1,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.9494162844584275,2,1,-1.0599189736945047,0,1,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
-1.6570979248592141,1,2,-0.2858982740361873,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
-0.7448179515980397,0,1,-0.6498612618191905,0,1,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
-0.09318939926862918,0,3,2.546488865045227,0,3,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1.666207692020779,0,1,-1.1785311041164552,0,1,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
0.8190905739925455,1,1,-1.2152375438872893,0,1,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
0.9494162844584275,1,1,-1.1612833270966803,0,1,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-1.070632227762745,0,1,-0.7755604749997562,1,1,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0.3629505873619581,1,3,2.4367057345761447,0,3,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
-1.2009579382286268,0,1,-1.3942553419572403,0,1,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.8751436620639217,1,2,-0.13713237806836676,0,2,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.5493293858992165,0,2,0.1565487238007989,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0.5584391530607813,1,2,-0.36144248735640927,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-0.4190036754333344,0,2,0.5169758643189676,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-1.6570979248592141,1,1,-1.2171645940511904,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.5584391530607813,2,2,0.16709294248714762,0,2,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
-1.331283648694509,1,1,-1.1079481858788869,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-1.266120793461568,0,1,-0.6976144907277917,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-1.4616093591603911,0,3,2.350540379298773,0,3,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
1.535881981554897,1,2,-0.343707848820204,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1.2100677053901916,1,2,-0.12723636191571774,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1.1449048501572507,0,2,0.6537998111855008,0,2,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1.0797419949243097,0,3,2.5476220060014834,0,3,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
0.5584391530607813,0,2,-0.14325554691544237,0,2,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
1.3403934158560737,0,3,1.7434104971498423,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
-0.15835225450157023,1,2,-0.09010601569577277,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.02802654403568814,1,3,1.4113289632985686,0,3,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
0.2977877321290171,1,3,0.8259032690100915,0,3,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
0.8842534292254864,1,1,-1.2542832730271938,1,1,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1.2752305606231327,0,2,0.3704993274014374,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-1.0054693725298038,0,2,0.20504803551954437,0,2,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0.9494162844584275,0,1,-1.1476259079311475,0,1,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-1.2009579382286268,0,2,-0.07123302188580857,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1.0145791396913686,1,1,-0.9169313138224908,0,1,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-0.22351510973451127,0,1,-1.0641498080558913,0,1,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.9494162844584275,0,3,1.2513667183773072,0,3,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
-1.7222607800921552,0,1,-0.8869223977386576,0,1,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1.0797419949243097,1,1,-0.9724248902470725,0,1,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0.0371363111972529,0,3,1.4987280991804885,0,3,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1.535881981554897,0,3,1.533696890168377,0,3,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
1.0797419949243097,1,2,0.531415250144301,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-0.9403065172968628,0,2,-0.3564994847563563,0,2,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.0371363111972529,0,2,-0.40787783133754735,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.9494162844584275,1,1,-1.0291809826120304,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-0.6796550963650986,0,2,-0.4001413907860481,0,2,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0.2977877321290171,0,3,0.32586944086346625,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
0.42811344259489914,1,2,0.21355939582945524,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1.470719126321956,0,3,1.6404035151661585,0,3,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1.0797419949243097,0,2,-0.5510561931931655,0,2,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1.0797419949243097,0,2,-0.46050234125227063,0,2,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.22351510973451127,0,3,1.357091360293187,0,2,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
-1.2009579382286268,1,2,0.29654743895443614,0,2,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-1.2009579382286268,2,3,2.1055206590733584,0,3,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2
-1.39644650392745,1,1,-0.9899749785666722,1,1,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.4190036754333344,1,1,-1.1649197346610831,0,1,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1.0797419949243097,0,3,1.341178027994913,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
0.7539277187596044,0,1,-1.1023748352503757,0,1,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-1.4616093591603911,2,1,-1.1651933009841247,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
-1.39644650392745,0,2,0.30778335259851486,0,3,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
-0.9403065172968628,1,2,0.6587650444399467,0,2,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0.0371363111972529,2,3,0.5972427250116,0,3,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
-0.6796550963650986,1,1,-1.2705373253493841,0,1,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
1.470719126321956,1,2,-0.1260784845679504,1,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.2977877321290171,0,1,-0.6422662745766436,0,1,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.7539277187596044,1,2,-0.3638514014247735,0,3,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-0.22351510973451127,0,2,-0.08226203530289618,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
-0.8751436620639217,0,3,2.28834865005238,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
0.9494162844584275,1,2,0.6914081196333602,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1.3403934158560737,1,2,-0.528472647804608,0,2,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.02802654403568814,0,2,0.2240437504962941,0,2,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
-0.22351510973451127,1,3,2.1897799873745907,0,3,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
-0.2886779649674523,1,2,0.33649284495631165,0,2,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
-1.7222607800921552,0,3,1.559494644149997,1,3,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
1.1449048501572507,1,3,1.499462841667008,0,3,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
-1.070632227762745,1,2,0.5754866524612066,0,3,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-1.0054693725298038,0,2,-0.37741440841265994,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
-1.39644650392745,0,2,-0.40273050232577123,1,3,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
-0.2886779649674523,0,2,0.36237021556267085,0,3,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0.4932762978278402,0,2,0.7028854500612105,0,2,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0.2977877321290171,1,2,-0.17788957742839126,0,2,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0.6236020082937223,1,1,-1.0301228784172378,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
-0.22351510973451127,0,1,-1.0269688832942048,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0.0371363111972529,0,1,-0.8829266108332928,0,1,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
-0.6144922411321575,0,2,0.26516520383772413,0,2,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-1.5919350696262733,1,3,0.3623009238094956,0,3,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.9403065172968628,1,1,-1.2621665636367292,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-1.331283648694509,0,2,0.1880613157117276,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1.3403934158560737,0,1,-0.7378000133765241,0,1,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0.16746202166313498,0,2,-0.3496677773070756,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-0.15835225450157023,0,2,0.7173210216208873,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
-1.5919350696262733,1,2,0.6266731966910282,0,2,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1.2752305606231327,1,2,0.5513649214756998,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.7448179515980397,1,3,2.416341241489714,0,3,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
1.4055562710890148,1,1,-0.8827343534792996,0,1,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0.8842534292254864,1,1,-0.8745183242381517,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
-1.0054693725298038,0,1,-0.9823800110103915,0,1,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.5493293858992165,0,3,1.0982433891285268,0,3,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
-0.09318939926862918,0,2,-0.5827082688947242,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
-1.39644650392745,1,1,-1.0477212739182218,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
-0.8099808068309806,1,1,-1.2629430909629333,0,1,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.5584391530607813,0,2,0.3908964181894861,0,2,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.48416653066627546,1,2,-0.4714252561775492,0,3,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
-1.4616093591603911,0,3,1.6781239564332024,0,3,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
-0.7448179515980397,1,2,0.5017164813969515,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
-1.0054693725298038,0,2,0.6701025424627806,0,2,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1.666207692020779,1,2,-0.25316076160460055,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0.8842534292254864,0,2,-0.515861018788231,0,1,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0.4932762978278402,1,2,0.5427239141202365,0,2,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
-0.4190036754333344,0,3,1.534042004507503,0,3,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
0.4932762978278402,1,2,-0.4037594596293967,0,2,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
-0.15835225450157023,0,2,-0.309940971386281,0,2,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0.23262487689607603,1,2,0.5483552763521945,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1.470719126321956,1,3,-0.3809437018590323,0,3,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
-0.48416653066627546,1,2,0.5736825275052096,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
-0.48416653066627546,1,2,-0.3197477585592629,0,3,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1.601044836787838,0,1,-1.2231565252053993,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.8190905739925455,0,2,-0.32355208920256173,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1.2752305606231327,1,2,-0.0576494164910942,0,2,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1.470719126321956,0,3,1.3985879138439543,0,3,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
-1.7222607800921552,0,3,1.3988409267147193,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
1.3403934158560737,0,1,-1.260403402350886,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.22351510973451127,0,2,-0.4275057742282659,0,2,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.09318939926862918,0,2,0.4153214995776334,0,2,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-1.5267722143933322,0,2,-0.20539701335836086,0,2,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0.23262487689607603,1,2,0.13871137302307132,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1.535881981554897,0,2,0.36994614576120205,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1.601044836787838,2,2,0.5635302611333762,0,2,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0.6236020082937223,1,1,-0.7717203148681407,0,1,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
-0.6144922411321575,0,2,-0.07283546437932584,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0.0371363111972529,2,1,-1.1096068130522183,1,1,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
-0.2886779649674523,1,2,-0.5303162748615349,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0.6887648635266633,0,1,-0.8067558102913159,0,1,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
-1.39644650392745,0,3,0.48318107332640997,0,3,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
-1.070632227762745,0,1,-1.1764556744733048,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0.7539277187596044,1,3,0.8788912598515805,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
-0.15835225450157023,1,2,-0.12025705070561592,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-1.070632227762745,0,1,-1.0908870749560327,0,1,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.5493293858992165,0,2,0.2755863198609028,0,2,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0.7539277187596044,0,2,0.42617409134409157,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1.1449048501572507,0,3,1.8643385299067956,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
0.3629505873619581,0,3,2.118449615972669,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
-1.331283648694509,0,2,0.21974126293281732,0,2,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0.6236020082937223,0,2,-0.15089833432896144,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
-0.35384082020039337,1,1,-0.906253769247125,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
-0.2886779649674523,1,3,1.8510398629061964,0,3,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
0.8842534292254864,0,1,-1.0438906925415665,0,1,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1.666207692020779,1,2,-0.19580129264333612,0,3,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0.10229916643019395,1,3,2.6365548488900545,0,3,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
0.7539277187596044,0,3,1.8669254550088987,0,3,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
-1.39644650392745,0,2,0.2726409461134427,0,2,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.2886779649674523,1,1,-0.9584061606469905,0,1,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0.16746202166313498,0,2,0.09541013012577876,0,2,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
1.1449048501572507,1,1,-1.1857303291809134,0,1,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
-1.135795082995686,0,2,0.4315686906341463,0,2,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0.4932762978278402,1,1,-1.2557495024469243,0,1,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
-0.9403065172968628,1,2,-0.5788626927258604,0,2,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0.9494162844584275,1,3,2.690283804924862,0,3,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
0.2977877321290171,0,3,2.0896506040672733,0,3,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
0.2977877321290171,1,1,-0.9721744098261162,0,1,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
-0.9403065172968628,1,3,2.5194077534897095,0,3,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2
0.0371363111972529,0,1,-0.8329501756238289,0,1,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1.601044836787838,0,2,-0.6133240131003136,0,2,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0.2977877321290171,1,3,1.1444755636654758,0,3,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
0.16746202166313498,0,3,2.406452205013496,0,3,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2
1.470719126321956,1,2,-0.4501495162797375,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0.8190905739925455,1,1,-1.3156608311611369,0,1,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0.0371363111972529,0,2,0.650587131263003,0,3,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
0.8190905739925455,2,2,0.16618242156824206,0,2,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
1.0797419949243097,1,1,-0.855146963165025,0,1,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
-0.22351510973451127,0,1,-0.7161767143420108,0,1,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
1.4055562710890148,1,2,0.23681420474435103,0,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
